Celltype,Celltype_Str,Cytokine,Cytokine_Str,Gene,Avg_log2FC,FDR,Pct_Cytokine,Pct_PBS,__sheet__
cDC1,cDC1,TNF-α,TNFa,Tspan33,0.590383247610755,6.42070287529641e-06,0.85,0.651,cDC1
cDC1,cDC1,TNF-α,TNFa,Rab8b,0.588761617419893,0.0252113270810889,0.637,0.5,cDC1
cDC1,cDC1,TNF-α,TNFa,Pirb,0.588314903535899,0.000144421402099873,0.713,0.49,cDC1
cDC1,cDC1,TNF-α,TNFa,Bhlhe40,0.587832348205838,6.709740509859e-11,0.25,0.031,cDC1
cDC1,cDC1,TNF-α,TNFa,Peli1,0.585939784282266,0.00972532726768231,0.725,0.548,cDC1
cDC1,cDC1,TNF-α,TNFa,Cyba,0.585585432182209,5.93044995815683e-08,1.0,0.988,cDC1
cDC1,cDC1,TNF-α,TNFa,Litaf,0.574911434656839,7.60466823504731e-06,0.625,0.358,cDC1
cDC1,cDC1,TNF-α,TNFa,Ptpn1,0.574782111159158,0.00308375561094615,0.588,0.406,cDC1
cDC1,cDC1,TNF-α,TNFa,Ifi211,0.568261627060835,0.000113753505686414,0.775,0.541,cDC1
cDC1,cDC1,TNF-α,TNFa,Cpne2,0.567884269928657,6.24181585284108e-06,0.562,0.288,cDC1
cDC1,cDC1,TNF-α,TNFa,Csrp1,0.567367220278236,0.00181942457843016,0.562,0.377,cDC1
cDC1,cDC1,TNF-α,TNFa,Esyt2,0.566186809498965,0.00013578009311788,0.575,0.334,cDC1
cDC1,cDC1,TNF-α,TNFa,Mllt6,0.56220152604346,2.27881324257674e-07,0.4,0.132,cDC1
cDC1,cDC1,TNF-α,TNFa,Efhd2,0.554604722041526,2.14645892659605e-05,0.963,0.93,cDC1
cDC1,cDC1,TNF-α,TNFa,Pnpla8,0.554513790602548,6.32334466479235e-10,0.575,0.231,cDC1
cDC1,cDC1,TNF-α,TNFa,Rogdi,0.554366586765801,0.0184873702682106,0.637,0.502,cDC1
cDC1,cDC1,TNF-α,TNFa,Adam23,0.542984093243086,3.9429452597274e-05,0.875,0.596,cDC1
cDC1,cDC1,TNF-α,TNFa,Batf,0.538133553415794,0.00399137707200016,0.338,0.166,cDC1
cDC1,cDC1,TNF-α,TNFa,Rassf2,0.536093050287524,7.45312963643345e-06,0.55,0.281,cDC1
cDC1,cDC1,TNF-α,TNFa,Kif21b,0.525860552633289,7.57530057709378e-05,0.475,0.228,cDC1
cDC1,cDC1,TNF-α,TNFa,Gpr137b,0.52484667342405,0.00890422874769814,0.462,0.291,cDC1
cDC1,cDC1,TNF-α,TNFa,H2-K1,0.523620113310403,2.99425307028961e-08,1.0,0.998,cDC1
cDC1,cDC1,TNF-α,TNFa,Tbc1d4,0.52350236407439,0.00176969739995009,0.887,0.803,cDC1
cDC1,cDC1,TNF-α,TNFa,B2m,0.522831805743994,5.99335488006284e-11,1.0,0.993,cDC1
cDC1,cDC1,TNF-α,TNFa,Sri,0.522031297760635,0.000126236494943971,0.85,0.791,cDC1
cDC1,cDC1,TNF-α,TNFa,Ctsz,0.519829366787357,2.18371865965401e-07,0.95,0.901,cDC1
cDC1,cDC1,TNF-α,TNFa,Fkbp5,0.51880401910392,6.867779339974e-10,0.338,0.072,cDC1
cDC1,cDC1,TNF-α,TNFa,Stat5a,0.516208287572155,6.20748250755544e-07,0.45,0.175,cDC1
cDC1,cDC1,TNF-α,TNFa,Synj1,0.515385474654011,0.00214482421230185,0.637,0.44,cDC1
cDC1,cDC1,TNF-α,TNFa,Adam19,0.512145581289035,0.000396763161350328,0.637,0.416,cDC1
cDC1,cDC1,TNF-α,TNFa,Zmynd15,0.508130347491891,2.25861883507189e-09,0.388,0.099,cDC1
cDC1,cDC1,TNF-α,TNFa,Stat3,0.507462789488457,0.00282955832212815,0.637,0.445,cDC1
cDC1,cDC1,TNF-α,TNFa,Spop,0.506697724318166,1.48899608707597e-06,0.9,0.781,cDC1
cDC1,cDC1,TNF-α,TNFa,Slc30a4,0.504166697131882,3.40005898027286e-08,0.325,0.079,cDC1
cDC1,cDC1,TNF-α,TNFa,Mbd2,0.503614504782132,0.00022820047725327,0.762,0.603,cDC1
cDC1,cDC1,TNF-α,TNFa,Itga4,0.501240068139288,0.0316519220377759,0.8,0.675,cDC1
cDC1,cDC1,TNF-α,TNFa,Ehd1,0.499271176422658,0.00909801484493293,0.375,0.204,cDC1
cDC1,cDC1,TNF-α,TNFa,Tmem131,0.487366052063369,0.0169523749458612,0.562,0.404,cDC1
cDC1,cDC1,TNF-α,TNFa,Arl5a,0.484841186110449,1.35576920848584e-06,0.6,0.303,cDC1
cDC1,cDC1,TNF-α,TNFa,Zfand3,0.483021301972605,1.4100750629896e-06,0.512,0.219,cDC1
cDC1,cDC1,TNF-α,TNFa,Cd69,0.482266050023656,2.19624623866865e-06,0.288,0.077,cDC1
cDC1,cDC1,TNF-α,TNFa,Ppp4r2,0.480486923656362,0.00709000024051488,0.562,0.373,cDC1
cDC1,cDC1,TNF-α,TNFa,Zfc3h1,0.480384384819626,0.0016341163144494,0.438,0.238,cDC1
cDC1,cDC1,TNF-α,TNFa,Car2,0.475130690311286,3.87524110456296e-09,0.175,0.014,cDC1
cDC1,cDC1,TNF-α,TNFa,Junb,0.471209810519465,0.0102072787690246,0.887,0.825,cDC1
cDC1,cDC1,TNF-α,TNFa,Runx3,0.466346312624391,0.0357411666528559,0.525,0.406,cDC1
cDC1,cDC1,TNF-α,TNFa,Rrad,0.464808520541781,0.000818478628533506,0.388,0.195,cDC1
cDC1,cDC1,TNF-α,TNFa,Anxa4,0.464439975324029,1.87735826627611e-06,0.512,0.231,cDC1
cDC1,cDC1,TNF-α,TNFa,Rftn1,0.463746443917427,0.00128539090003125,0.325,0.149,cDC1
cDC1,cDC1,TNF-α,TNFa,Kdm2b,0.463039317106228,0.048489488822858,0.512,0.368,cDC1
cDC1,cDC1,TNF-α,TNFa,Gdap10,0.462888134043449,0.0427178091394182,0.362,0.207,cDC1
cDC1,cDC1,TNF-α,TNFa,Ttc39b,0.46022804291976,0.00427941339160638,0.375,0.197,cDC1
cDC1,cDC1,TNF-α,TNFa,Adcy6,0.455316515732912,8.95291660988127e-12,0.25,0.026,cDC1
cDC1,cDC1,TNF-α,TNFa,Kpna3,0.450720656026878,0.00156846102780762,0.388,0.192,cDC1
cDC1,cDC1,TNF-α,TNFa,Slc33a1,0.445871395998761,1.30161050727979e-05,0.375,0.142,cDC1
cDC1,cDC1,TNF-α,TNFa,Phlpp1,0.442590612430507,0.00313299647412202,0.25,0.099,cDC1
cDC1,cDC1,TNF-α,TNFa,Id2,0.440404578839415,0.00889293448228736,1.0,0.974,cDC1
cDC1,cDC1,TNF-α,TNFa,Herpud1,0.438752290431391,0.018884829297464,0.863,0.793,cDC1
cDC1,cDC1,TNF-α,TNFa,Jak1,0.437436673804741,0.0207122156895669,0.65,0.548,cDC1
cDC1,cDC1,TNF-α,TNFa,Fam53b,0.435666831896851,0.00454014322536712,0.325,0.156,cDC1
cDC1,cDC1,TNF-α,TNFa,Usp32,0.43340180764379,0.00394481937733433,0.3,0.135,cDC1
cDC1,cDC1,TNF-α,TNFa,Casp8,0.433319802903255,0.00400909999487367,0.525,0.334,cDC1
cDC1,cDC1,TNF-α,TNFa,Nectin1,0.433230643346378,0.0114047129830798,0.55,0.382,cDC1
cDC1,cDC1,TNF-α,TNFa,Slc8b1,0.431146358831694,0.0015427009402617,0.762,0.615,cDC1
cDC1,cDC1,TNF-α,TNFa,Arih1,0.428460513116707,0.012476638800839,0.537,0.353,cDC1
cDC1,cDC1,TNF-α,TNFa,D17Wsu92e,0.425622700485396,0.000712927374680981,0.512,0.279,cDC1
cDC1,cDC1,TNF-α,TNFa,M6pr,0.421809856376255,0.00628155662162801,0.838,0.716,cDC1
cDC1,cDC1,TNF-α,TNFa,Krit1,0.420898262311484,0.0180777444877314,0.662,0.505,cDC1
cDC1,cDC1,TNF-α,TNFa,Lactb,0.420644207478311,0.0105705441250107,0.438,0.257,cDC1
cDC1,cDC1,TNF-α,TNFa,H2-D1,0.419708713760079,3.00037764266442e-05,1.0,0.995,cDC1
cDC1,cDC1,TNF-α,TNFa,Rabgap1l,0.414824169534116,0.021376022560729,0.512,0.337,cDC1
cDC1,cDC1,TNF-α,TNFa,Rap1b,0.410699267510402,0.0256148116850261,0.787,0.733,cDC1
cDC1,cDC1,TNF-α,TNFa,Gypc,0.409993307500481,1.67151935794476e-07,0.288,0.067,cDC1
cDC1,cDC1,TNF-α,TNFa,Lyst,0.409814611449292,0.0108322807866099,0.713,0.548,cDC1
cDC1,cDC1,TNF-α,TNFa,Tapbpl,0.409804375640532,0.0176555865035745,0.525,0.382,cDC1
cDC1,cDC1,TNF-α,TNFa,Apol10b,0.408177913622643,1.10500260646283e-08,0.212,0.029,cDC1
cDC1,cDC1,TNF-α,TNFa,Nipal1,0.406003570152836,1.88011041168102e-08,0.138,0.007,cDC1
cDC1,cDC1,TNF-α,TNFa,Rtn4,0.405269834824006,0.0184873702682106,0.825,0.731,cDC1
cDC1,cDC1,TNF-α,TNFa,Ikbkb,0.40096915943733,0.0392211799308111,0.7,0.529,cDC1
cDC1,cDC1,TNF-α,TNFa,Ube2n,0.400147289240213,0.00123089722067721,0.787,0.728,cDC1
cDC1,cDC1,TNF-α,TNFa,Atp1b3,0.39804243647327,0.0427647954740503,0.637,0.483,cDC1
cDC1,cDC1,TNF-α,TNFa,Tnip1,0.397648509119322,0.000918720648978938,0.462,0.248,cDC1
cDC1,cDC1,TNF-α,TNFa,Edf1,0.397213879112358,0.0179881902943114,0.887,0.822,cDC1
cDC1,cDC1,TNF-α,TNFa,Prpf38b,0.395752115505125,0.0236072426407212,0.9,0.817,cDC1
cDC1,cDC1,TNF-α,TNFa,Il4ra,0.395671115216096,0.000206627752708232,0.338,0.137,cDC1
cDC1,cDC1,TNF-α,TNFa,Riok3,0.394958090070829,0.0221275193461918,0.562,0.409,cDC1
cDC1,cDC1,TNF-α,TNFa,Epb41l2,0.393855990105152,0.000747815793527573,0.7,0.459,cDC1
cDC1,cDC1,TNF-α,TNFa,Pnrc1,0.392964677022014,0.0197293643577921,0.688,0.553,cDC1
cDC1,cDC1,TNF-α,TNFa,Man1a,0.392091282803854,1.74650614167467e-07,0.388,0.118,cDC1
cDC1,cDC1,TNF-α,TNFa,Adam11,0.390759987682082,2.4367225270184e-09,0.212,0.024,cDC1
cDC1,cDC1,TNF-α,TNFa,Etnk1,0.389967517816275,0.00324156969349737,0.6,0.409,cDC1
cDC1,cDC1,TNF-α,TNFa,Snap23,0.388217938492905,0.00275390196492915,0.525,0.322,cDC1
cDC1,cDC1,TNF-α,TNFa,Pdcd1lg2,0.387484672550198,5.30219769309617e-15,0.2,0.005,cDC1
cDC1,cDC1,TNF-α,TNFa,Opa1,0.386340156337692,0.00243951039578566,0.362,0.175,cDC1
cDC1,cDC1,TNF-α,TNFa,Rnf149,0.386339393038497,0.0191183613512984,0.375,0.212,cDC1
cDC1,cDC1,TNF-α,TNFa,Ppp1r15a,0.386334430970972,0.0141569481424254,0.525,0.332,cDC1
cDC1,cDC1,TNF-α,TNFa,Procr,0.384376271504757,0.00527423078898716,0.537,0.325,cDC1
cDC1,cDC1,TNF-α,TNFa,Il2rg,0.383912940201145,1.47020637920107e-05,0.4,0.154,cDC1
cDC1,cDC1,TNF-α,TNFa,Pex13,0.382639860168938,0.00190832585091267,0.35,0.166,cDC1
cDC1,cDC1,TNF-α,TNFa,Cdk12,0.381527880052681,0.00712652476862579,0.625,0.44,cDC1
cDC1,cDC1,TNF-α,TNFa,Mcemp1,0.381255812155885,0.000497830542305547,0.45,0.216,cDC1
cDC1,cDC1,TNF-α,TNFa,Gca,0.371042858458426,1.57724918605712e-08,0.238,0.038,cDC1
cDC1,cDC1,TNF-α,TNFa,Pum2,0.36767026972169,0.0208847738695292,0.662,0.486,cDC1
cDC1,cDC1,TNF-α,TNFa,Laptm4b,0.367652015800552,0.0138229890739851,0.288,0.137,cDC1
cDC1,cDC1,TNF-α,TNFa,Zfp217,0.365679614237304,0.0445743261523202,0.462,0.308,cDC1
cDC1,cDC1,TNF-α,TNFa,Nfkbie,0.364403197022493,0.0098706133341532,0.475,0.3,cDC1
cDC1,cDC1,TNF-α,TNFa,Tor1aip2,0.363669822219399,0.00427941339160638,0.438,0.24,cDC1
cDC1,cDC1,TNF-α,TNFa,Map4,0.363481120106259,0.00612789371814483,0.55,0.334,cDC1
cDC1,cDC1,TNF-α,TNFa,Cttnbp2nl,0.363031915170454,0.017570275996726,0.362,0.197,cDC1
cDC1,cDC1,TNF-α,TNFa,Tes,0.361864111662991,0.0234493281739438,0.562,0.423,cDC1
cDC1,cDC1,TNF-α,TNFa,Vcam1,0.360657102359586,0.00151159888105284,0.25,0.089,cDC1
cDC1,cDC1,TNF-α,TNFa,Cdc37l1,0.358817837419189,0.022070643321094,0.338,0.183,cDC1
cDC1,cDC1,TNF-α,TNFa,Oasl1,0.35642017005033,0.000610139901899938,0.112,0.017,cDC1
cDC1,cDC1,TNF-α,TNFa,Pde1b,0.35628494702691,0.00830591377003688,0.438,0.257,cDC1
cDC1,cDC1,TNF-α,TNFa,Adap2,0.356270763695108,0.00698749516146989,0.325,0.159,cDC1
cDC1,cDC1,TNF-α,TNFa,Gnai3,0.356019609901729,0.00299386695955116,0.562,0.353,cDC1
cDC1,cDC1,TNF-α,TNFa,Sipa1l3,0.353289112281503,0.0165694308644001,0.5,0.327,cDC1
cDC1,cDC1,TNF-α,TNFa,Nfkbib,0.352845641924444,0.0156531624399841,0.537,0.377,cDC1
cDC1,cDC1,TNF-α,TNFa,Gdi1,0.352393111508225,0.000480675226057176,0.462,0.224,cDC1
cDC1,cDC1,TNF-α,TNFa,Elp5,0.35175001558486,0.0126185138755508,0.438,0.272,cDC1
cDC1,cDC1,TNF-α,TNFa,Rnf216,0.35137342987442,0.00796161445986392,0.438,0.255,cDC1
cDC1,cDC1,TNF-α,TNFa,Tmem110,0.347595464288017,1.66747729283604e-05,0.412,0.156,cDC1
cDC1,cDC1,TNF-α,TNFa,Selplg,0.345643178047749,0.00352245197774612,0.9,0.935,cDC1
cDC1,cDC1,TNF-α,TNFa,Wsb2,0.345092261698174,0.000452659433220212,0.375,0.166,cDC1
cDC1,cDC1,TNF-α,TNFa,Timd4,0.345061037047737,0.0137220306225939,0.175,0.06,cDC1
cDC1,cDC1,TNF-α,TNFa,Gucd1,0.341604692985912,2.50018235834202e-06,0.262,0.065,cDC1
cDC1,cDC1,TNF-α,TNFa,Atp6v1b2,0.335904195022716,0.0419599012136265,0.55,0.375,cDC1
cDC1,cDC1,TNF-α,TNFa,Ankrd33b,0.335576719031472,6.46837150788106e-06,0.15,0.019,cDC1
cDC1,cDC1,TNF-α,TNFa,Btla,0.333195037013834,0.0149786873261404,0.863,0.724,cDC1
cDC1,cDC1,TNF-α,TNFa,Pgap2,0.33160001669806,0.0499857865573395,0.537,0.373,cDC1
cDC1,cDC1,TNF-α,TNFa,Znfx1,0.329827623209836,0.0313606800573584,0.425,0.25,cDC1
cDC1,cDC1,TNF-α,TNFa,Ino80d,0.326649861404197,0.0172501128368625,0.475,0.284,cDC1
cDC1,cDC1,TNF-α,TNFa,Snx8,0.326549426977179,0.000268361943790366,0.35,0.142,cDC1
cDC1,cDC1,TNF-α,TNFa,Trip12,0.318489624244975,0.0303048176184783,0.65,0.462,cDC1
cDC1,cDC1,TNF-α,TNFa,Tnfsf9,0.316415014482829,0.00406427299282448,0.138,0.034,cDC1
cDC1,cDC1,TNF-α,TNFa,Znrf1,0.316059348200417,0.000945329936502089,0.362,0.161,cDC1
cDC1,cDC1,TNF-α,TNFa,Tmem63b,0.314402007333017,5.69561279362942e-05,0.238,0.065,cDC1
cDC1,cDC1,TNF-α,TNFa,Tmem19,0.313660440674594,0.0033699510039077,0.275,0.113,cDC1
cDC1,cDC1,TNF-α,TNFa,Mthfs,0.312765637076896,0.0214485001071821,0.45,0.281,cDC1
cDC1,cDC1,TNF-α,TNFa,Mtmr4,0.312185773333418,0.0457963811140797,0.512,0.385,cDC1
cDC1,cDC1,TNF-α,TNFa,Il13ra1,0.307865046122777,0.0337037422648967,0.45,0.272,cDC1
cDC1,cDC1,TNF-α,TNFa,Aff4,0.307338081710018,0.0209687377326454,0.362,0.207,cDC1
cDC1,cDC1,TNF-α,TNFa,Sav1,0.302638292532142,0.00102404423518226,0.488,0.245,cDC1
cDC1,cDC1,TNF-α,TNFa,H2-DMb2,0.302078561020486,0.0331570221488859,0.625,0.44,cDC1
cDC1,cDC1,TNF-α,TNFa,Tmbim6,0.30114304063151,0.0405552570065681,0.863,0.791,cDC1
cDC1,cDC1,TNF-α,TNFa,P2rx5,0.298092283292977,5.21690776248844e-05,0.15,0.024,cDC1
cDC1,cDC1,TNF-α,TNFa,Lpp,0.295551113488781,0.000136708525728325,0.25,0.075,cDC1
cDC1,cDC1,TNF-α,TNFa,Slc25a19,0.292857421712082,0.00336034041833589,0.312,0.139,cDC1
cDC1,cDC1,TNF-α,TNFa,Slc22a15,0.287834278370719,0.0043260133818326,0.288,0.12,cDC1
cDC1,cDC1,TNF-α,TNFa,Flot1,0.286555567032498,0.0135411897941199,0.388,0.219,cDC1
cDC1,cDC1,TNF-α,TNFa,Sema7a,0.286034617416115,0.00300367823574559,0.175,0.05,cDC1
cDC1,cDC1,TNF-α,TNFa,March5,0.285600655384558,0.0261118742075284,0.512,0.353,cDC1
cDC1,cDC1,TNF-α,TNFa,Il15ra,0.285166839310886,0.0221732469729969,0.212,0.087,cDC1
cDC1,cDC1,TNF-α,TNFa,Mir155hg,0.28292571134348,1.27538300189354e-07,0.138,0.01,cDC1
cDC1,cDC1,TNF-α,TNFa,Fhod1,0.278384427826712,0.0278513090128951,0.25,0.118,cDC1
cDC1,cDC1,TNF-α,TNFa,Muc1,0.272361268582184,1.38647448642438e-12,0.188,0.007,cDC1
cDC1,cDC1,TNF-α,TNFa,Lcp1,0.266576649814234,0.00142105233537847,0.988,0.976,cDC1
cDC1,cDC1,TNF-α,TNFa,Lsp1,0.260571239290865,0.00874274135305729,0.975,0.995,cDC1
cDC1,cDC1,TNF-α,TNFa,Cd200,0.257995707797449,0.010222035037138,0.3,0.139,cDC1
cDC1,cDC1,TNF-α,TNFa,Cstf3,0.253632382954992,0.00082005336651626,0.45,0.212,cDC1
cDC1,cDC1,TNF-α,TNFa,Cish,0.25171796097043,7.34568635023504e-06,0.125,0.012,cDC1
cDC1,cDC1,TNF-α,TNFa,Ccdc28b,-0.252729721780007,0.0232678665430579,0.138,0.327,cDC1
cDC1,cDC1,TNF-α,TNFa,Rtraf,-0.254241037100455,0.042420537348423,0.85,0.921,cDC1
cDC1,cDC1,TNF-α,TNFa,Alcam,-0.257058150540182,0.0272119035422866,0.212,0.433,cDC1
cDC1,cDC1,TNF-α,TNFa,Dctn5,-0.257638308386674,0.00339975822693087,0.088,0.31,cDC1
cDC1,cDC1,TNF-α,TNFa,Lpxn,-0.260385260277712,0.0450203150741562,0.088,0.245,cDC1
cDC1,cDC1,TNF-α,TNFa,Ubb,-0.260715296010409,0.0445743261523202,0.975,0.998,cDC1
cDC1,cDC1,TNF-α,TNFa,Btk,-0.264551977289734,0.0373349438726319,0.15,0.329,cDC1
cDC1,cDC1,TNF-α,TNFa,Mvb12a,-0.266036482850033,0.0485187157823775,0.525,0.644,cDC1
cDC1,cDC1,TNF-α,TNFa,Tm2d2,-0.266968581220577,0.00515050280986696,0.3,0.577,cDC1
cDC1,cDC1,TNF-α,TNFa,Atp5g2,-0.270569005865144,0.00698749516146989,0.925,0.964,cDC1
cDC1,cDC1,TNF-α,TNFa,Arhgap9,-0.271287479436489,0.0425026682920752,0.15,0.322,cDC1
cDC1,cDC1,TNF-α,TNFa,Abca3,-0.271704694807383,0.0396077053385547,0.162,0.344,cDC1
cDC1,cDC1,TNF-α,TNFa,Naa10,-0.2733252237289,0.0320549597747615,0.212,0.423,cDC1
cDC1,cDC1,TNF-α,TNFa,Grcc10,-0.277432433645436,0.0319519310050032,0.188,0.38,cDC1
cDC1,cDC1,TNF-α,TNFa,Stap1,-0.277806881081478,0.0157598364043429,0.162,0.373,cDC1
cDC1,cDC1,TNF-α,TNFa,Nfatc2,-0.279065816773256,0.0373349438726319,0.15,0.332,cDC1
cDC1,cDC1,TNF-α,TNFa,Dpy19l1,-0.284478248480722,0.0153462295675039,0.288,0.505,cDC1
cDC1,cDC1,TNF-α,TNFa,Bola1,-0.286312740032623,0.0218050843538374,0.15,0.341,cDC1
cDC1,cDC1,TNF-α,TNFa,Zfp282,-0.286521809983723,0.0172501128368625,0.088,0.267,cDC1
cDC1,cDC1,TNF-α,TNFa,Naca,-0.287014218847923,0.000474104607576248,0.988,0.993,cDC1
cDC1,cDC1,TNF-α,TNFa,Pdcd2l,-0.287808804799083,0.0159896449143677,0.125,0.312,cDC1
cDC1,cDC1,TNF-α,TNFa,Sptbn1,-0.289552838157519,0.00277463689524459,0.15,0.409,cDC1
cDC1,cDC1,TNF-α,TNFa,Was,-0.289723750138744,0.00400909999487367,0.138,0.368,cDC1
cDC1,cDC1,TNF-α,TNFa,Trim12c,-0.290663691233684,0.0177285226167363,0.212,0.454,cDC1
cDC1,cDC1,TNF-α,TNFa,Cyb5r1,-0.291318050935247,0.00479212084925567,0.138,0.368,cDC1
cDC1,cDC1,TNF-α,TNFa,Coro7,-0.29179707062908,0.00784735858274391,0.162,0.375,cDC1
cDC1,cDC1,TNF-α,TNFa,Psmb8,-0.292538642547767,0.00598174282332736,0.95,0.983,cDC1
cDC1,cDC1,TNF-α,TNFa,Fam149a,-0.293062590012711,0.00576222965276758,0.088,0.293,cDC1
cDC1,cDC1,TNF-α,TNFa,Dnajc7,-0.293415964199386,0.00697858268179738,0.488,0.704,cDC1
cDC1,cDC1,TNF-α,TNFa,Ctnnbip1,-0.295999141759503,0.0358470348224171,0.162,0.349,cDC1
cDC1,cDC1,TNF-α,TNFa,Tceal9,-0.296853373394293,0.00305103118207747,0.038,0.233,cDC1
cDC1,cDC1,TNF-α,TNFa,Mrpl52,-0.297342315375087,0.0207500198945183,0.85,0.952,cDC1
cDC1,cDC1,TNF-α,TNFa,Tlr12,-0.298351884864265,0.0108322807866099,0.05,0.228,cDC1
cDC1,cDC1,TNF-α,TNFa,Fam111a,-0.298585940985457,0.0346077545826789,0.088,0.257,cDC1
cDC1,cDC1,TNF-α,TNFa,Rnf130,-0.299086061479623,0.0405552570065681,0.212,0.401,cDC1
cDC1,cDC1,TNF-α,TNFa,P3h2,-0.299575455109742,0.00200755604863229,0.038,0.252,cDC1
cDC1,cDC1,TNF-α,TNFa,Rab11a,-0.299634860822882,0.048489488822858,0.55,0.68,cDC1
cDC1,cDC1,TNF-α,TNFa,Acaa1a,-0.301249583357204,0.0215456726080571,0.288,0.493,cDC1
cDC1,cDC1,TNF-α,TNFa,Acaa2,-0.301539431849042,0.00168734694067128,0.062,0.276,cDC1
cDC1,cDC1,TNF-α,TNFa,Zfp385a,-0.301735130377674,0.00538715978561797,0.088,0.291,cDC1
cDC1,cDC1,TNF-α,TNFa,Rgs18,-0.301891276829523,0.00889737338564865,0.088,0.284,cDC1
cDC1,cDC1,TNF-α,TNFa,Fgd2,-0.303022953884843,0.00522917283938867,0.65,0.865,cDC1
cDC1,cDC1,TNF-α,TNFa,Slc9a9,-0.304489420099736,0.00756978818460602,0.062,0.262,cDC1
cDC1,cDC1,TNF-α,TNFa,Arpc2,-0.305609556965487,0.00152220931749772,0.988,0.981,cDC1
cDC1,cDC1,TNF-α,TNFa,Cat,-0.306041242612291,0.0499857865573395,0.375,0.531,cDC1
cDC1,cDC1,TNF-α,TNFa,Ucp2,-0.307974456092722,0.0113470067124906,0.975,0.99,cDC1
cDC1,cDC1,TNF-α,TNFa,Srgap3,-0.308776683930855,0.00166875274433805,0.025,0.228,cDC1
cDC1,cDC1,TNF-α,TNFa,Tgfbi,-0.310700316426926,0.0320549597747615,0.488,0.649,cDC1
cDC1,cDC1,TNF-α,TNFa,AB124611,-0.312286162906344,0.0290791320953456,0.212,0.397,cDC1
cDC1,cDC1,TNF-α,TNFa,Dcaf12,-0.312431836209356,0.0156186087961117,0.162,0.365,cDC1
cDC1,cDC1,TNF-α,TNFa,Glrx5,-0.313060833707751,0.0212743266654982,0.275,0.466,cDC1
cDC1,cDC1,TNF-α,TNFa,Amz1,-0.313148969159271,0.00464263376654398,0.062,0.267,cDC1
cDC1,cDC1,TNF-α,TNFa,Dpysl2,-0.315115436274654,0.00322690718106189,0.062,0.276,cDC1
cDC1,cDC1,TNF-α,TNFa,Itga1,-0.315295280039194,0.00297592657570261,0.013,0.197,cDC1
cDC1,cDC1,TNF-α,TNFa,Srebf2,-0.317376833214535,0.0313606800573584,0.375,0.582,cDC1
cDC1,cDC1,TNF-α,TNFa,Susd3,-0.317496450391025,0.0258918666040604,0.088,0.25,cDC1
cDC1,cDC1,TNF-α,TNFa,Lmo1,-0.317662882932349,0.00258558256924225,0.025,0.221,cDC1
cDC1,cDC1,TNF-α,TNFa,Mdh1,-0.31819799486321,0.0405552570065681,0.675,0.82,cDC1
cDC1,cDC1,TNF-α,TNFa,Cd300c2,-0.319408430936936,0.00218261402369728,0.2,0.476,cDC1
cDC1,cDC1,TNF-α,TNFa,Hk2,-0.319601251882978,0.00961594042867476,0.175,0.394,cDC1
cDC1,cDC1,TNF-α,TNFa,Mxd4,-0.319760054061727,0.00353191392617124,0.138,0.377,cDC1
cDC1,cDC1,TNF-α,TNFa,Gpr34,-0.320581684473236,0.00400909999487367,0.088,0.308,cDC1
cDC1,cDC1,TNF-α,TNFa,Asah1,-0.320790779585866,0.0318534501494581,0.45,0.623,cDC1
cDC1,cDC1,TNF-α,TNFa,Snrpe,-0.321029957874127,0.0126219193670684,0.812,0.921,cDC1
cDC1,cDC1,TNF-α,TNFa,Itgb2,-0.322804075227792,0.0041196287341577,0.362,0.647,cDC1
cDC1,cDC1,TNF-α,TNFa,Sema4d,-0.323163781982421,0.0036855655172008,0.075,0.279,cDC1
cDC1,cDC1,TNF-α,TNFa,Tifa,-0.323209173329802,0.0338727994951739,0.212,0.382,cDC1
cDC1,cDC1,TNF-α,TNFa,Fam50a,-0.323301873089849,0.010112361178368,0.175,0.385,cDC1
cDC1,cDC1,TNF-α,TNFa,Hells,-0.325916787886093,0.0123831714515465,0.088,0.284,cDC1
cDC1,cDC1,TNF-α,TNFa,Rhob,-0.326103317719288,0.0388216191785854,0.088,0.245,cDC1
cDC1,cDC1,TNF-α,TNFa,Pitpna,-0.326155076925931,0.0411951714957717,0.675,0.784,cDC1
cDC1,cDC1,TNF-α,TNFa,Slc31a2,-0.326278662703653,0.0261118742075284,0.275,0.493,cDC1
cDC1,cDC1,TNF-α,TNFa,Bin3,-0.327127930234698,0.0386253556951353,0.262,0.44,cDC1
cDC1,cDC1,TNF-α,TNFa,Eno1,-0.32725753100451,0.00979127962048776,0.188,0.406,cDC1
cDC1,cDC1,TNF-α,TNFa,Ahsa1,-0.328196806108985,0.0493924835086698,0.312,0.474,cDC1
cDC1,cDC1,TNF-α,TNFa,P2ry6,-0.331409017525175,0.0261118742075284,0.2,0.382,cDC1
cDC1,cDC1,TNF-α,TNFa,Naga,-0.331534958662185,0.0131810893379128,0.65,0.827,cDC1
cDC1,cDC1,TNF-α,TNFa,Snhg6,-0.332388095382437,0.0177804128217713,0.225,0.44,cDC1
cDC1,cDC1,TNF-α,TNFa,Mapk14,-0.333401741835849,0.00580041696524631,0.275,0.534,cDC1
cDC1,cDC1,TNF-α,TNFa,Nsa2,-0.333467285936302,0.021777406255683,0.838,0.928,cDC1
